id,time,F_x
53,39,0.686431252
53,40,0.399398951
53,41,0.657286533
53,42,0.655889663
53,43,0.364852684
53,44,0.29035726
53,45,0.256182253
53,46,0.667316164
53,47,0.541483319
53,48,0.200239381
53,49,0.481339019
53,50,0.193302797
53,51,0.143670338
53,52,0.505049866
53,53,0.18248872
53,54,0.062144024
53,55,0.061554582
53,56,0.2631638
53,57,0.356758398
53,58,0.037787485
53,59,0
53,60,0.309325655
54,1,0.645295157
54,2,0.530588243
54,3,0.799346314
54,4,0.752857194
54,5,0.925190361
54,6,0.656241534
54,7,0.446596452
54,8,1
54,9,0.430976688
54,10,0.474960728
54,11,0.666171331
54,12,0.864322661
54,13,0.623340426
54,14,0.825170041
54,15,0.574136249
54,16,0.57060656
54,17,0.722942968
54,18,0.910721193
54,19,0.453033528
54,20,0.411116975
54,21,0.605856009
54,22,0.904722063
54,23,0.789410667
54,24,0.405871221
54,25,0.772348585
54,26,0.721530292
54,27,0.470338586
54,28,0.366457997
54,29,0.860062668
54,30,0.721666704
54,31,0.559436974
54,32,0.470777678
54,33,0.395628005
54,34,0.581739432
54,35,0.283403008
54,36,0.613965579
54,37,0.3222062
54,38,0.715402887
54,39,0.545852894
54,40,0.191066605
54,41,0.661508457
54,42,0.231561457
54,43,0.274401274
54,44,0.349008198
54,45,0.235877144
54,46,0.498876679
54,47,0.166971838
54,48,0.576062084
54,49,0.484638138
54,50,0.231013777
54,51,0.489950518
54,52,0.526349241
54,53,0.180420109
54,54,0.317203123
54,55,0
54,56,0.419587171
54,57,0.539317684
54,58,0.530901566
54,59,0.332470174
54,60,0.174534883
55,1,0.383459592
55,2,0.618116943
55,3,0.833879047
55,4,0.63768315
55,5,0.520190708
55,6,1
55,7,0.516986097
55,8,0.371485841
55,9,0.51772086
55,10,0.878159975
55,11,0.865336669
55,12,0.408505254
55,13,0.403308587
55,14,0.354439877
55,15,0.862601742
55,16,0.691982859
55,17,0.518516155
55,18,0.792918763
55,19,0.731933651
55,20,0.44985399
55,21,0.673088438
55,22,0.572526727
55,23,0.378890485
55,24,0.631425304
55,25,0.805436742
55,26,0.715623478
55,27,0.779804521
55,28,0.545846081
55,29,0.419604628
55,30,0.302297243
55,31,0.225531858
55,32,0.472069707
55,33,0.211569847
55,34,0.53640787
55,35,0.694542036
55,36,0.145288616
55,37,0.365936611
55,38,0.452266234
55,39,0.520474207
55,40,0.145882071
55,41,0.570465476
55,42,0.313537984
55,43,0.059725853
55,44,0.065535519
55,45,0.017397523
55,46,0.385378758
55,47,0.497023563
55,48,0.029818554
55,49,0
55,50,0.37477605
55,51,0.539012203
55,52,0.191736341
55,53,0.427533991
55,54,0.227370333
55,55,0.048616831
55,56,0.112238592
55,57,0.159869895
55,58,0.310883052
55,59,0.200834587
55,60,0.109695582
56,1,0.603437619
56,2,0.845725869
56,3,0.454716063
56,4,0.464873219
56,5,0.894922766
56,6,0.431185906
56,7,0.827753282
56,8,0.975692427
56,9,0.978101988
56,10,0.585310918
56,11,0.911638194
56,12,0.74902908
56,13,0.976993335
56,14,0.884846903
56,15,0.544741456
56,16,1
56,17,0.819544692
56,18,0.531105915
56,19,0.719129087
56,20,0.812676578
56,21,0.614036139
56,22,0.344668379
56,23,0.92191719
56,24,0.611569136
56,25,0.347523281
56,26,0.319922674
56,27,0.68086055
56,28,0.46349646
56,29,0.733006938
56,30,0.610394454
56,31,0.696666957
56,32,0.64435032
56,33,0.417828969
56,34,0.559296769
56,35,0.711572828
56,36,0.624807314
56,37,0.803502199
56,38,0.592099457
56,39,0.316508943
56,40,0.436033353
56,41,0.297486385
56,42,0.611292575
56,43,0.447134028
56,44,0.170631623
56,45,0.528077045
56,46,0.500582503
56,47,0.643654933
56,48,0.364877395
56,49,0.335058579
56,50,0.449967962
56,51,0.612032018
56,52,0.207919385
56,53,0
56,54,0.465845337
56,55,0.011526386
56,56,0.285648091
56,57,0.439267659
56,58,0.264160864
56,59,0.412646868
56,60,0.085917762
57,1,0.721510933
57,2,0.761562418
57,3,0.636788304
57,4,0.933980363
57,5,0.763926218
57,6,0.83766182
57,7,0.766096684
57,8,0.956406035
57,9,0.926226966
57,10,0.742334501
57,11,0.955106493
57,12,0.732921351
57,13,1
57,14,0.473173216
57,15,0.646022224
57,16,0.765277494
57,17,0.539242231
57,18,0.803023281
57,19,0.791088938
57,20,0.835925387
57,21,0.844545718
57,22,0.740561523
57,23,0.847177889
57,24,0.535017099
57,25,0.509960537
57,26,0.385001536
57,27,0.765093302
57,28,0.595263278
57,29,0.398103857
57,30,0.732486117
57,31,0.884194142
57,32,0.557165761
57,33,0.391358355
57,34,0.286219852
57,35,0.43477188
57,36,0.524954831
57,37,0.276705178
57,38,0.276671937
57,39,0.258914463
57,40,0.607253826
57,41,0.231022787
57,42,0.707010471
57,43,0.30625611
57,44,0.315796949
57,45,0.224175339
57,46,0.694788194
57,47,0.242007174
57,48,0.342128849
57,49,0.170810433
57,50,0.460886594
57,51,0.32542011
57,52,0.362811167
57,53,0.652587585
57,54,0.157341925
57,55,0.6024019
57,56,0.30630767
57,57,0.574573655
57,58,0.202514611
57,59,0.516362819
57,60,0
58,1,0.851682696
58,2,0.936022856
58,3,0.586020561
58,4,0.784413855
58,5,1
58,6,0.707003906
58,7,0.888154595
58,8,0.808674976
58,9,0.40535669
58,10,0.446727801
58,11,0.97537324
58,12,0.525777149
58,13,0.405442723
58,14,0.365545395
58,15,0.654698108
58,16,0.473621038
58,17,0.82748152
58,18,0.678505622
58,19,0.525410307
58,20,0.632294546
58,21,0.562425296
58,22,0.634279956
58,23,0.887235983
58,24,0.333254747
58,25,0.308529093
58,26,0.439639361
58,27,0.640311734
58,28,0.497602017
58,29,0.678108253
58,30,0.474300743
58,31,0.305422295
58,32,0.436974563
58,33,0.72199611
58,34,0.639790601
58,35,0.537053437
58,36,0.351924231
58,37,0.528499335
58,38,0.398437815
58,39,0.256124105
58,40,0.1545228
58,41,0.687414356
58,42,0.634661215
58,43,0.638451045
58,44,0.554760264
58,45,0.45754544
58,46,0.194781806
58,47,0.217087643
58,48,0.053828231
58,49,0.242865404
58,50,0.480807804
58,51,0.182467597
58,52,0
58,53,0.003219791
58,54,0.393614319
58,55,0.124176241
58,56,0.004599195
58,57,0.163508937
58,58,0.303346515
58,59,0.110675028
58,60,0.273370988
59,1,0.847059361
59,2,1
59,3,0.878534456
59,4,0.515442141
59,5,0.850993978
59,6,0.581358056
59,7,0.957085675
59,8,0.804950246
59,9,0.460072005
59,10,0.836878908
59,11,0.672022583
59,12,0.550463576
59,13,0.799708
59,14,0.75112937
59,15,0.84275361
59,16,0.582360131
59,17,0.816877602
59,18,0.393166239
59,19,0.433635096
59,20,0.883804658
59,21,0.550497482
59,22,0.931076228
59,23,0.692700054
59,24,0.487788853
59,25,0.535235887
59,26,0.60762406
59,27,0.474561333
59,28,0.778240944
59,29,0.451649927
59,30,0.398271463
59,31,0.717729675
59,32,0.671028694
59,33,0.674635941
59,34,0.346690776
59,35,0.468620193
59,36,0.607475579
59,37,0.311338212
59,38,0.307450435
59,39,0.681947084
59,40,0.678481762
59,41,0.700433721
59,42,0.239452892
59,43,0.538551877
59,44,0.48075261
59,45,0.644370841
59,46,0.568049732
59,47,0.130971158
59,48,0.607519855
59,49,0.367151166
59,50,0.365187704
59,51,0.370624639
59,52,0.282543358
59,53,0.267391242
59,54,0.147986292
59,55,0.07793748
59,56,0.424584314
59,57,0
59,58,0.565359827
59,59,0.004475669
59,60,0.178332215
60,1,0.627863935
60,2,0.832422012
60,3,0.724533792
60,4,0.41585508
60,5,0.422751872
60,6,0.653494012
60,7,0.69095315
60,8,1
60,9,0.564070282
60,10,0.798032874
60,11,0.798155899
60,12,0.366599567
60,13,0.818136599
60,14,0.653675999
60,15,0.398739293
60,16,0.629684074
60,17,0.567799353
60,18,0.934108446
60,19,0.473562796
60,20,0.820965595
60,21,0.884939589
60,22,0.879595685
60,23,0.429881856
60,24,0.492089358
60,25,0.278200043
60,26,0.529300295
60,27,0.778866737
60,28,0.786025345
60,29,0.286465547
60,30,0.851018623
60,31,0.311114332
60,32,0.706249784
60,33,0.519094847
60,34,0.653330033
60,35,0.679536876
60,36,0.779566066
60,37,0.546310121
60,38,0.338267337
60,39,0.710185193
60,40,0.350578059
60,41,0.18400633
60,42,0.329605117
60,43,0.366617307
60,44,0.529416254
60,45,0.638935881
60,46,0.118122135
60,47,0.599423065
60,48,0.077994699
60,49,0.148111276
60,50,0
60,51,0.237479161
60,52,0.404705987
60,53,0.465736886
60,54,0.276532883
60,55,0.285828
60,56,0.231233615
60,57,0.502854456
60,58,0.45978228
60,59,0.245084456
60,60,0.18519412
61,1,0.674986481
61,2,0.538302035
61,3,0.882877328
61,4,0.515831479
61,5,0.497441788
61,6,0.471434722
61,7,0.989205745
61,8,0.46269761
61,9,0.641845099
61,10,0.925875442
61,11,1
61,12,0.415988888
61,13,0.766837943
61,14,0.598841081
61,15,0.464359635
61,16,0.935969521
61,17,0.756571742
61,18,0.911288769
61,19,0.557553119
61,20,0.958337726
61,21,0.376476074
61,22,0.714583503
61,23,0.744935798
61,24,0.308909016
61,25,0.84897568
61,26,0.945439152
61,27,0.789713762
61,28,0.584933902
61,29,0.648423028
61,30,0.477245494
61,31,0.302502822
61,32,0.396510384
61,33,0.637236001
61,34,0.488907658
61,35,0.782096424
61,36,0.64384383
61,37,0.56620151
61,38,0.398328378
61,39,0.445177465
61,40,0.298945456
61,41,0.78643763
61,42,0.121229141
61,43,0.360990579
61,44,0.09453032
61,45,0.643641861
61,46,0.652292616
61,47,0.15802142
61,48,0.327912977
61,49,0.429818887
61,50,0.245242321
61,51,0
61,52,0.430184919
61,53,0.474728419
61,54,0.386858259
61,55,0.38136228
61,56,0.095963507
61,57,0.329496513
61,58,0.420507259
61,59,0.44981523
61,60,0.358545916
62,1,0.707840324
62,2,0.895128871
62,3,0.586817869
62,4,0.460441513
62,5,1
62,6,0.688408476
62,7,0.496441928
62,8,0.624301761
62,9,0.63784372
62,10,0.724887855
62,11,0.859773835
62,12,0.541205591
62,13,0.593172213
62,14,0.443726852
62,15,0.673011912
62,16,0.831842422
62,17,0.889755461
62,18,0.431233712
62,19,0.475695594
62,20,0.516443653
62,21,0.626331119
62,22,0.451437239
62,23,0.534877313
62,24,0.532396239
62,25,0.734744564
62,26,0.771004166
62,27,0.727894091
62,28,0.394546223
62,29,0.296938644
62,30,0.83332114
62,31,0.25529873
62,32,0.543144729
62,33,0.317178279
62,34,0.540333179
62,35,0.743136307
62,36,0.471773896
62,37,0.29290867
62,38,0.405758271
62,39,0.33146529
62,40,0.747019017
62,41,0.684882487
62,42,0.51515692
62,43,0.314408091
62,44,0.450735411
62,45,0.567124213
62,46,0.145491892
62,47,0.516637982
62,48,0.34176832
62,49,0.147329041
62,50,0.101454923
62,51,0.56876794
62,52,0.29372778
62,53,0.538736878
62,54,0.239333731
62,55,0.312868883
62,56,0.024086234
62,57,0.420109748
62,58,0.021952553
62,59,0
62,60,0.253202862
63,1,1
63,2,0.652626071
63,3,0.696225702
63,4,0.873628542
63,5,0.741596865
63,6,0.665120953
63,7,0.662456936
63,8,0.573262351
63,9,0.750228243
63,10,0.427868609
63,11,0.695321186
63,12,0.917032288
63,13,0.544799315
63,14,0.532725095
63,15,0.683630142
63,16,0.747679119
63,17,0.701903071
63,18,0.886813308
63,19,0.502172821
63,20,0.548982116
63,21,0.490476241
63,22,0.421066241
63,23,0.515868031
63,24,0.857417133
63,25,0.369190143
63,26,0.622805107
63,27,0.327988664
63,28,0.383785395
63,29,0.717546272
63,30,0.351335474
63,31,0.428035358
63,32,0.385436384
63,33,0.734467991
63,34,0.18322853
63,35,0.553321641
63,36,0.291991403
63,37,0.584934634
63,38,0.172225936
63,39,0.725971503
63,40,0.357607474
63,41,0.615662886
63,42,0.260402853
63,43,0.077888775
63,44,0.420255156
63,45,0.081047633
63,46,0.414101707
63,47,0.409786765
63,48,0.501757208
63,49,0.339003074
63,50,0.281273422
63,51,0.178370332
63,52,0.13272404
63,53,0.478932314
63,54,0.061927324
63,55,0
63,56,0.255824004
63,57,0.319940573
63,58,0.100803734
63,59,0.290854804
63,60,0.059945749
64,1,0.947977222
64,2,0.840296413
64,3,0.647468024
64,4,0.47417362
64,5,0.791033934
64,6,0.970074
64,7,1
64,8,0.672364242
64,9,0.970986673
64,10,0.742266595
64,11,0.969023098
64,12,0.38524418
64,13,0.646678653
64,14,0.747700035
64,15,0.856034151
64,16,0.963070468
64,17,0.878413566
64,18,0.965081793
64,19,0.741514997
64,20,0.430910111
64,21,0.344096537
64,22,0.905546422
64,23,0.376424112
64,24,0.651298676
64,25,0.769640161
64,26,0.621947659
64,27,0.571724376
64,28,0.708954468
64,29,0.432862542
64,30,0.544320174
64,31,0.77936102
64,32,0.599271073
64,33,0.836226241
64,34,0.798086705
64,35,0.792336485
64,36,0.547145039
64,37,0.19378605
64,38,0.368882246
64,39,0.705081993
64,40,0.257866895
64,41,0.678164792
64,42,0.541079137
64,43,0.188603012
64,44,0.711838917
64,45,0.224216569
64,46,0.421635512
64,47,0.085628325
64,48,0.419510185
64,49,0.318645091
64,50,0.155067655
64,51,0.599153173
64,52,0.510145464
64,53,0.41020055
64,54,0.170132811
64,55,0.005582978
64,56,0
64,57,0.358256392
64,58,0.26569588
64,59,0.214121428
64,60,0.248628197
65,1,0.960302613
65,2,0.947822968
65,3,0.498876497
65,4,0.747881318
65,5,0.462623731
65,6,0.977103074
65,7,0.980018621
65,8,0.9830899
65,9,0.812383805
65,10,0.848545578
65,11,0.645480933
65,12,0.88870621
65,13,0.556497886
65,14,0.451162696
65,15,0.922156872
65,16,1
65,17,0.774894221
65,18,0.374464519
65,19,0.874120929
65,20,0.926181316
65,21,0.375565021
65,22,0.915103192
65,23,0.882142074
65,24,0.453842161
65,25,0.547807565
65,26,0.346783762
65,27,0.89285865
65,28,0.375043076
65,29,0.58356562
65,30,0.518044575
65,31,0.646207444
65,32,0.579413994
65,33,0.297450712
65,34,0.525686944
65,35,0.518711645
65,36,0.460736402
65,37,0.564742424
65,38,0.217708727
65,39,0.289788624
65,40,0.374135932
65,41,0.276534014
65,42,0.20623476
65,43,0.570456284
65,44,0.27580266
65,45,0.44797505
65,46,0.132070262
65,47,0.66921853
65,48,0.27793922
65,49,0.440774404
65,50,0.642898181
65,51,0.348335246
65,52,0.007948094
65,53,0.190278754
65,54,0.013297069
65,55,0.457504521
65,56,0.192194635
65,57,0
65,58,0.361687014
65,59,0.315926511
65,60,0.051378773
66,1,0.749723234
66,2,0.910035475
66,3,0.725689979
66,4,0.997806843
66,5,0.644298743
66,6,0.903934409
66,7,0.446148585
66,8,0.399280475
66,9,0.773941001
66,10,0.947946087
66,11,0.758943416
66,12,1
66,13,0.587287421
66,14,0.56679958
66,15,0.83919721
66,16,0.442672677
66,17,0.995700458
66,18,0.510217883
66,19,0.422599553
66,20,0.809372863
66,21,0.418005658
66,22,0.827860226
66,23,0.796762215
66,24,0.340956463
66,25,0.924747658
66,26,0.711362911
66,27,0.446713125
66,28,0.426489788
66,29,0.573728565
66,30,0.607762626
66,31,0.346654729
66,32,0.601584734
66,33,0.486100495
66,34,0.273593585
66,35,0.28455439
66,36,0.31176792
66,37,0.35180239
66,38,0.662365227
66,39,0.349053021
66,40,0.501074873
66,41,0.524539485
66,42,0.32291587
66,43,0.746956369
66,44,0.547680294
66,45,0.463566874
66,46,0.284563776
66,47,0.165342065
66,48,0.169817664
66,49,0.051083818
66,50,0.515180721
66,51,0.098799717
66,52,0.103311883
66,53,0
66,54,0.461399205
66,55,0.068068862
66,56,0.062455808
66,57,0.379179473
66,58,0.353122359
66,59,0.018030816
66,60,0.115176976
67,1,0.782762755
67,2,0.723211358
67,3,1
67,4,0.956447627
67,5,0.850316052
67,6,0.461785049
67,7,0.593661286
67,8,0.507032365
67,9,0.456026703
67,10,0.557708512
67,11,0.984631449
67,12,0.643462848
67,13,0.494503634
67,14,0.815561697
67,15,0.952326881
67,16,0.659675587
67,17,0.928867318
67,18,0.901724705
67,19,0.646137901
67,20,0.540874236
67,21,0.705720864
67,22,0.479463966
67,23,0.511343702
67,24,0.782844581
67,25,0.434261111
67,26,0.397287339
67,27,0.803911221
67,28,0.271758033
67,29,0.750265517
67,30,0.530264225
67,31,0.479751087
67,32,0.482273236
67,33,0.406034971
67,34,0.501801605
67,35,0.386484532
67,36,0.375523984
67,37,0.685916271
67,38,0.473785657
67,39,0.536113932
67,40,0.55980738
67,41,0.259906172
67,42,0.379943885
67,43,0.478968751
67,44,0.341051047
67,45,0.465518077
67,46,0.09304545
67,47,0.385224392
67,48,0.38753195
67,49,0.616464153
67,50,0.605164717
67,51,0.275653459
67,52,0.187320657
67,53,0
67,54,0.196194166
67,55,0.274258528
67,56,0.007852219
67,57,0.049720867
67,58,0.31873315
67,59,0.478901039
67,60,0.407992799
68,1,0.682852097
68,2,0.453676017
68,3,0.595211679
68,4,0.88751431
68,5,0.811834223
68,6,0.617279743
68,7,0.671924836
68,8,0.833506346
68,9,0.997568312
68,10,0.908889533
68,11,0.48158916
68,12,0.540914756
68,13,0.529351548
68,14,0.551691597
68,15,1
68,16,0.881265834
68,17,0.711937332
68,18,0.671141852
68,19,0.349817215
68,20,0.626702628
68,21,0.500883457
68,22,0.568377798
68,23,0.417014627
68,24,0.81353295
68,25,0.503435942
68,26,0.739766415
68,27,0.734673471
68,28,0.626246316
68,29,0.648399293
68,30,0.785359489
68,31,0.891431605
68,32,0.899106771
68,33,0.204923079
68,34,0.210579786
68,35,0.859313445
68,36,0.429432011
68,37,0.569251718
68,38,0.551171025
68,39,0.421221277
68,40,0.493138461
68,41,0.365857091
68,42,0.689965773
68,43,0.488910533
68,44,0.145227263
68,45,0.562635944
68,46,0.095044394
68,47,0.210783622
68,48,0.075565785
68,49,0.275177458
68,50,0.442583277
68,51,0.638701839
68,52,0.124203894
68,53,0.15246204
68,54,0.354642765
68,55,0.402979012
68,56,0.088612395
68,57,0
68,58,0.229230996
68,59,0.032572987
68,60,0.138320219
69,1,0.479576357
69,2,1
69,3,0.518466546
69,4,0.751417974
69,5,0.898318419
69,6,0.627604903
69,7,0.794376808
69,8,0.473038486
69,9,0.447135818
69,10,0.462891905
69,11,0.910466614
69,12,0.881724342
69,13,0.589216234
69,14,0.819886702
69,15,0.887316239
69,16,0.422688882
69,17,0.767592453
69,18,0.854360219
69,19,0.428853335
69,20,0.416046982
69,21,0.703101619
69,22,0.723426833
69,23,0.381947405
69,24,0.89113123
69,25,0.391838693
69,26,0.320528226
69,27,0.678032372
69,28,0.798955413
69,29,0.554118514
69,30,0.795379074
69,31,0.754743035
69,32,0.371721647
69,33,0.325742707
69,34,0.514681964
69,35,0.784887899
69,36,0.609808495
69,37,0.239669048
69,38,0.792238665
69,39,0.535446412
69,40,0.667468633
69,41,0.365844947
69,42,0.236871956
69,43,0.194651217
69,44,0.662170231
69,45,0.183201164
69,46,0.421894799
69,47,0.215709456
69,48,0.157450323
69,49,0.140855302
69,50,0.22911474
69,51,0.41324744
69,52,0.218651145
69,53,0.179830953
69,54,0.151204458
69,55,0.203172785
69,56,0.554109588
69,57,0.206386328
69,58,0
69,59,0.135954323
69,60,0.447086278
70,1,0.717639369
70,2,0.73835176
70,3,0.549301897
70,4,0.985646362
70,5,0.510785335
70,6,0.581244862
70,7,0.401564489
70,8,0.665101193
70,9,0.628010926
70,10,1
70,11,0.542088187
70,12,0.500949235
70,13,0.42646389
70,14,0.447981351
70,15,0.932594843
70,16,0.851780552
70,17,0.883505513
70,18,0.871306366
70,19,0.468639537
70,20,0.749048833
70,21,0.501248904
70,22,0.785113272
70,23,0.815056325
70,24,0.784359858
70,25,0.663175143
70,26,0.365204541
70,27,0.839892868
70,28,0.521971191
70,29,0.330435039
70,30,0.287212124
70,31,0.586364813
70,32,0.308960584
70,33,0.288681298
70,34,0.440016093
70,35,0.812003228
70,36,0.401933929
70,37,0.737267223
70,38,0.454990677
70,39,0.316989358
70,40,0.299922111
70,41,0.230143052
70,42,0.467540391
70,43,0.22881175
70,44,0.158079432
70,45,0.271591459
70,46,0.216849073
70,47,0.437231677
70,48,0.345663536
70,49,0.612948568
70,50,0.291699411
70,51,0.390165665
70,52,0.044939907
70,53,0
70,54,0.053898974
70,55,0.049150905
70,56,0.239023825
70,57,0.184502953
70,58,0.399025979
70,59,0.26665991
70,60,0.0223967
71,1,0.980820528
71,2,0.995914798
71,3,0.813665523
71,4,0.642035097
71,5,1
71,6,0.778978082
71,7,0.92780329
71,8,0.485334989
71,9,0.960520752
71,10,0.464649438
71,11,0.438566198
71,12,0.527667044
71,13,0.56736916
71,14,0.392509446
71,15,0.453846486
71,16,0.534942081
71,17,0.819245723
71,18,0.90116399
71,19,0.530556886
71,20,0.547130257
71,21,0.389428374
71,22,0.831589985
71,23,0.409134199
71,24,0.261925277
71,25,0.881917661
71,26,0.8828559
71,27,0.754186528
71,28,0.347626164
71,29,0.315048514
71,30,0.377270489
71,31,0.601513434
71,32,0.806302402
71,33,0.475460379
71,34,0.353019039
71,35,0.165944213
71,36,0.215246933
71,37,0.70454429
71,38,0.221438637
71,39,0.573145999
71,40,0.52624529
71,41,0.22779416
71,42,0.33074872
71,43,0.586996813
71,44,0.561169499
71,45,0.554531787
71,46,0.364174771
71,47,0.186056214
71,48,0.39727996
71,49,0.361042641
71,50,0.210294857
71,51,0.070265636
71,52,0.293379355
71,53,0.038458161
71,54,0.514828732
71,55,0.36672061
71,56,0.504763343
71,57,0.223438628
71,58,0.044031209
71,59,0
71,60,0.037600758
72,1,0.646799999
72,2,1
72,3,0.519407449
72,4,0.900915963
72,5,0.580375413
72,6,0.93859152
72,7,0.684405023
72,8,0.971677531
72,9,0.457587414
72,10,0.745657692
72,11,0.420267456
72,12,0.560083755
72,13,0.663412352
72,14,0.478502938
72,15,0.722537253
72,16,0.657684711
72,17,0.811082138
72,18,0.439499667
72,19,0.548515631
72,20,0.42932108
72,21,0.617231319
72,22,0.599935265
72,23,0.803146995
72,24,0.621456461
72,25,0.77559036
72,26,0.732528499
72,27,0.31927077
72,28,0.3485109
72,29,0.445834507
72,30,0.582021551
72,31,0.333799716
72,32,0.599771356
72,33,0.621951194
72,34,0.443337594
72,35,0.381013469
72,36,0.724660959
72,37,0.424029018
72,38,0.584152876
72,39,0.375719651
72,40,0.641031121
72,41,0.222785077
72,42,0.355188495
72,43,0.435546598
72,44,0.215781231
72,45,0.677742489
72,46,0.351059968
72,47,0.658959432
72,48,0.458278536
72,49,0.346813382
72,50,0.216700692
72,51,0.163209599
72,52,0.384306782
72,53,0.128703233
72,54,0.253710887
72,55,0.375322007
72,56,0.398142979
72,57,0.242033479
72,58,0.131158959
72,59,0
72,60,0.242970433
73,1,0.813993553
73,2,0.977223085
73,3,0.840692837
73,4,0.769602788
73,5,0.788146611
73,6,0.725036694
73,7,0.599575622
73,8,0.963296826
73,9,0.722457583
73,10,0.829835404
73,11,0.793181942
73,12,0.482716426
73,13,0.551110604
73,14,0.597852046
73,15,0.410274346
73,16,0.843640528
73,17,0.88359359
73,18,1
73,19,0.411614191
73,20,0.800702115
73,21,0.42064735
73,22,0.531607024
73,23,0.587821687
73,24,0.323593717
73,25,0.707304858
73,26,0.620508067
73,27,0.508422397
73,28,0.276557947
73,29,0.716866756
73,30,0.483990261
73,31,0.892103157
73,32,0.772782235
73,33,0.511493751
73,34,0.591146304
73,35,0.844187308
73,36,0.809504627
73,37,0.536175062
73,38,0.776088977
73,39,0.661255159
73,40,0.793512072
73,41,0.411948024
73,42,0.245042467
73,43,0.697370788
73,44,0.742115922
73,45,0.65046279
73,46,0.105093235
73,47,0.1941853
73,48,0.596257471
73,49,0.247685761
73,50,0.607588548
73,51,0.093978592
73,52,0.623303042
73,53,0.131381524
73,54,0
73,55,0.342307267
73,56,0.533745632
73,57,0.468038956
73,58,0.516227341
73,59,0.161343932
73,60,0.245937268
74,1,0.830200288
74,2,0.528085752
74,3,0.94217833
74,4,0.668252401
74,5,0.898382651
74,6,0.527203021
74,7,1
74,8,0.919660504
74,9,0.893505833
74,10,0.640534188
74,11,0.435574454
74,12,0.751813115
74,13,0.9718925
74,14,0.637470425
74,15,0.466736245
74,16,0.892667627
74,17,0.457592772
74,18,0.355171234
74,19,0.860260122
74,20,0.918590234
74,21,0.761953263
74,22,0.754327208
74,23,0.645814734
74,24,0.669261404
74,25,0.367482072
74,26,0.70521079
74,27,0.778435038
74,28,0.748002639
74,29,0.331756891
74,30,0.806755841
74,31,0.469751775
74,32,0.438740637
74,33,0.804509745
74,34,0.281733402
74,35,0.665541923
74,36,0.431671637
74,37,0.251667307
74,38,0.770023708
74,39,0.580578102
74,40,0.660206513
74,41,0.729050981
74,42,0.521800992
74,43,0.153449927
74,44,0.419533211
74,45,0.223245454
74,46,0.467254358
74,47,0.315716171
74,48,0.454950865
74,49,0.570003803
74,50,0.501066777
74,51,0.265818434
74,52,0.438703684
74,53,0.049195809
74,54,0.48259281
74,55,0.422177467
74,56,0
74,57,0.263047092
74,58,0.502359515
74,59,0.085231917
74,60,0.470537961
75,1,0.579005573
75,2,0.624149868
75,3,1
75,4,0.962452161
75,5,0.906505729
75,6,0.994788969
75,7,0.540158338
75,8,0.555287505
75,9,0.575480838
75,10,0.777334125
75,11,0.988317495
75,12,0.80127831
75,13,0.631360453
75,14,0.850873141
75,15,0.462393624
75,16,0.588693506
75,17,0.773610816
75,18,0.504026474
75,19,0.520798522
75,20,0.940065205
75,21,0.924298507
75,22,0.482999808
75,23,0.548130062
75,24,0.570059897
75,25,0.454057543
75,26,0.44763365
75,27,0.816091079
75,28,0.741540368
75,29,0.647098964
75,30,0.689319688
75,31,0.455167709
75,32,0.477060277
75,33,0.806773343
75,34,0.299147737
75,35,0.462913787
75,36,0.832528115
75,37,0.313285885
75,38,0.695093245
75,39,0.252166116
75,40,0.793496626
75,41,0.597981575
75,42,0.241830226
75,43,0.416445065
75,44,0.511249164
75,45,0.538096755
75,46,0.29909869
75,47,0.581533789
75,48,0.339573121
75,49,0.577079213
75,50,0.545319207
75,51,0.658399917
75,52,0.115045456
75,53,0.240469487
75,54,0.027190246
75,55,0.32501341
75,56,0.605805942
75,57,0
75,58,0.283825033
75,59,0.216863693
75,60,0.459611873
76,1,0.899022007
76,2,0.438062205
76,3,0.921870795
76,4,0.524789866
76,5,0.79913863
76,6,0.796707424
76,7,0.959055846
76,8,0.962012638
76,9,0.479700534
76,10,0.867358135
76,11,0.948082109
76,12,1
76,13,0.611457872
76,14,0.409360063
76,15,0.473975183
76,16,0.576484047
76,17,0.949823179
76,18,0.615014999
76,19,0.565729365
76,20,0.624045489
76,21,0.352711975
76,22,0.61021652
76,23,0.800076364
76,24,0.371917962
76,25,0.467067458
76,26,0.918291351
76,27,0.511629363
76,28,0.683009462
76,29,0.746565708
76,30,0.630112878
76,31,0.325868232
76,32,0.208757481
76,33,0.318805586
76,34,0.54571872
76,35,0.373673644
76,36,0.289351545
76,37,0.479204835
76,38,0.541947093
76,39,0.664523386
76,40,0.522866783
76,41,0.36922402
76,42,0.401287752
76,43,0.075698981
76,44,0.353027217
76,45,0.153694524
76,46,0.349260708
76,47,0.570558684
76,48,0.375269925
76,49,0.020140685
76,50,0.167345486
76,51,0
76,52,0.187587246
76,53,0.030521352
76,54,0.164099278
76,55,0.042777046
76,56,0.087911419
76,57,0.382246263
76,58,0.393999233
76,59,0.516212222
76,60,0.421168616
77,1,0.509359627
77,2,0.507817377
77,3,1
77,4,0.808741143
77,5,0.413014848
77,6,0.678797944
77,7,0.447036344
77,8,0.930552286
77,9,0.931440169
77,10,0.772946354
77,11,0.338587613
77,12,0.96359496
77,13,0.745832194
77,14,0.362580499
77,15,0.486060684
77,16,0.807894531
